text,label
mau saham bca atau gudang garam 5 lot aja,Positif
bayarkan dividen interim rp2033 t bri setor rp1088 t ke negara,Positif
breaking dolar as tembus rp16318 terendah dalam 6 bulan,Negatif
rupiah keok jelang natal dolar naik tipis ke rp16185,Negatif
ini rumah mobil dan sarapan kesukaan warren buffett,Netral
gw bingung antara mau serok bbri apa bbni ya help 亊ｫｴ,Netral
defisit transaksi berjalan membaik dolar turun tipis ke rp16325,Positif
pt unilever indonesia tbk unvr telah memublikasikan laporan keuangan semester i 2023 pendapatan unvr turun 546 amp laba bersih merosot 1954 dibandingkan dengan periode yang sama pada tahun lalu,Negatif
bitcoin cs waspada negara ini bakal atur penuh kripto di 2026,Netral
ramai seruan tarik dana bank mandiri bmri buka suara,Netral
rugi kras bengkak 2016 menteri bumn erick beberkan penyebabnya,Negatif
ihsg hari ini berpeluang menguat pada rentang 66946764 dengan sejumlah saham rekomendasi seperti assa bris inkp dan unvr,Positif
bos bi klaim likuiditas perbankan ri aman dpk tetap tinggi,Netral
pejabat the fed blakblakan soal target inflasi dilema cut rate,Netral
2023 semoga kesampean saham byan 50 lot 🙏,Positif
disebut mulai 2025 ini kabar terbaru asuransi wajib mobilmotor,Netral
daftar 10 bank terbesar di indonesia danamon kembali masuk,Netral
genjot bisnis sme bsi permudah akses pembiayaan syariah ke ukm,Positif
ojk kredit bank tumbuh 124 yoy juli 2024 investasi jadi tumpuan,Positif
tuduhan baru hindenburg ke adani bikin harta pemiliknya lenyap rp 21 t,Negatif
30 asuransi komitmen akan spinoff unit usaha syariah uus,Netral
jgn menyesatkan bertambahnya kekayaan ltk karena naiknya harga saham byan nanti kalo hrg sahamnya terkoreksi otomatis kekayaannya juga turun kebalikan dng goto yg hrgnya turun jadi investornya turun kekayaannya biasa aja dlm dunia pasar modal,Netral
axton salim sempat mau jadi wartawan banting setir jadi bos indomie,Netral
ada yang tahu saham dari minyak goreng 😆 kita ada webinar loh tanggal 27 mei ini bareng ko bernad88 daftar kuy 👇🏻,Netral
manusia rp 2000 t ingin orangorang menderita kenapa,Netral
saham goto anjlok asii tlkm arto dkk ikut tertekan,Negatif
ojk beberkan update terbaru pembubaran leasing bima multi finance,Netral
prabowo hapus kredit mangkrak umkm ini dampak positifnya,Positif
perbankan ri blokir 8500 rekening terafiliasi judol selama 2024,Negatif
genjot umkm erick thohir gandeng bpom,Positif
ojk sektor jasa keuangan syariah catat kinerja positif ini datanya,Positif
naik 57 laba tugu tembus rp 783 m di kuartal iii2024,Positif
layanan perbankan bri tetap tersedia selama libur iduladha 2024,Netral
resmi taspen cairkan uang pensiun menterimenteri jokowi,Netral
loyo sepekan terakhir bagaimana rekomendasi saham bmri bbri bbni dan bbca,Negatif
pupuk indonesia pasang target laba rp 32 triliun tahun 2025,Positif
pasar respons potensi gencatan senjata harga minyak dunia turun,Positif
siapsiap arab saudi jual saham aramco di juni nilainya us10 m,Negatif
wamen bumn bikin program cicilan rumah buat gen z cicilan rp1 juta,Netral
sah bi cabut rupiah pecahan rp150000 rp10000 te 1999,Netral
ulasan lengkap apa itu 10 saham big caps faktor pendorong saham ke 10 big caps faktor saham bisa keluar ke 10 big caps alasan bbca bbri bmri tlkm tpia bisa bertahan di 10 big caps serta nasib bren dan ammn di geng 10 big caps,Netral
cukai rokok naik saham emiten rokok hmsp ggrm dibuka rontok,Negatif
pasar kripto tibatiba merah hari ini jelang pelantikan trump,Negatif
1 hmsp saham ini sangat populer dimasanya merupakan salah satu penggerak ihsg terbesar setelah 10 thn bullish dengan top di awal tahun 2018 saat ini harga hmsp sudah koreksi hingga 8378,Negatif
erick thohir setoran bumn untuk negara nyaris tembus rp2 ribu triliun,Netral
breaking trump effect ihsg ambruk 1,Negatif
tok pemegang saham unvr setujui divestasi bisnis es krim,Positif
holdingisasi bikin kontribusi bumn ke negara makin besar,Positif
kemaren liat influencer nikahan maharnya pake saham mdka gue jadi kepikiran hmsp gue jadiin mahar aja kali ya mayan nih dijual gak bisa buat kewong bisa,Negatif
ekonom bongkar kesalahan besar ri sebelum jadi negara kaya,Netral
china hingga eropa disebut tertarik jadi investor danantara,Netral
kisah raja gula ri jadi sugar daddy dan punya 26 anak,Netral
bagaimana masa jabatan kedua trump dapat membentuk masa depan kripto,Netral
rupiah bangkit usai tertekan dalam pekan lalu dolar turun ke rp16170,Positif
harta prajogo pangestu lenyap rp 151 t semalam,Negatif
wall street dibuka variatif pelaku pasar siap profit taking,Netral
tpia harga saham 5000 dividen rp 5 kecil banget wkwkwk,Negatif
bi tahan suku bunga acuan dolar naik ke rp 16100,Negatif
kpr ngebut tapi kredit mobil lesu saat kelas menengah merana ada apa,Negatif
ihsg melemah tiga hari beruntun asing terciduk borong 10 saham ini,Positif
harga bergerak tak wajar bei pantau ketat pergerakan saham iotf,Negatif
ini daftar lengkap jajaran direksi dan komisaris bni hasil rups 2025,Netral
otomotif seret pembiayaan mobil motor adira finance admf turun,Negatif
erwin ciputra presiden direktur pt chandra asri petrochemical tbk tpia membeli 400000 saham tpia dengan harga ratarata rp2720 per saham pada 22 amp 25 september 2023 setelah transaksi tersebut erwin ciputra memiliki 137730772 016 saham tpia,Positif
bni himovers perdagangan di bursa efek indonesia bei 2023 resmi ditutup hari ini saham bni mengalami penguatan positif sepanjang tahun saham bbni ditutup pada harga rp5375 per lembar atau naik 165 secara year to date ytd dengan nilai kapitalisasi pasar,Positif
ternyata segini besaran gaji kepala daerah serta tunjangannya,Netral
kronologi kebangkrutan the body shop ratusan toko dijual,Netral
hutama karya buka suara soal kasus korupsi di jalan tol trans sumatera,Netral
rupiah ditutup perkasa dolar tergelincir ke rp16125,Positif
utang pinjol ri tembus rp 7448 t per september 2024,Negatif
indeks literasi dan inklusi keuangan ri terbaru segini angkanya,Netral
kasus gagal bayar ahmad rafif rp 71 miliar begini perkembangannya,Netral
erick thohir rombak direksi dewan komisaris pt pal indonesia,Netral
semester i2024 laba mayora myor naik 4112 ke rp175 t,Positif
industri multifinance waswas tak capai target,Negatif
gak cairkan bank garansi bank bukopin kb syariah digugat rp 30 m,Negatif
orang kaya jadi mesin pertumbuhan bank kala daya beli masyarakat seret,Netral
stock insight bbni on track menuju area selanjutnya kalau mau entry pastiin risk reward terjaga disc on,Positif
trump jadi presiden as sektor investasi ini bakal cerah,Positif
ihsg hari ini rawan koreksi cek saham aces essa inkp unvr,Negatif
dolar makin perkasa rupiah melemah 3 hari beruntun,Negatif
jadwal operasional bca awal ramadan dan libur nyepi,Netral
alasan pekerja migran ri pilih simpan uang di livin by mandiri,Netral
parkir di tlkm aja kena cutloss pak gua tlkm saham keong begitu 🤣,Negatif
erick lapor prabowo proyek terminal 4 soetta batal bikin hemat rp13 t,Negatif
paus ini setor rp 200 miliar eth pasar kripto sambut positif,Positif
bos bsi ungkap pendorong pembiayaan bisa tumbuh 16 di semester i,Positif
contoh kasus saham yang market makernya asing kayak bbca itu rawan koreksi setelah ath baru dan berita lapkeu keluar meskipun lapkeu bagus kenapa karena disana demand buy retail gede jadi asing yang duitnya banyak lebih gampang jualan,Negatif
hmsp getting down pada perdagangan 9 juni 2021 hmsp melanjutkan penurunan mencapai support 1220 dan ditutup turun 162 berapakah target penurunan hmsp tonton kembali analisa lengkapnya,Negatif
kronologi investree pailit hingga eks ceo diburu ke luar negeri,Negatif
asing net buy rp 267 t pekan lalu kompak borong 10 saham ini,Positif
setiap 1 lembar saham lama akan di pecah 10 lembar saham baru gatau harga awalnya berapa byan ini,Netral
gak biasa harga minyak adem ayem saat perang rusiaukraina panas,Netral
kb bank app indonesia tandatangani kerja sama pembiayaan vendor,Positif
imf warning dunia soal utang as awas inflasi meledak,Negatif
suku bunga the fed segera turun harga minyak mentah stabil,Positif
jokowi ingatkan nasabah pnm mekaar nyicil tepat waktu,Netral
kinerja indeks dan saham big caps ytd data 2 agustus 2021 ihsg 073 lq45 1193 bbca 1189 bbri 1979 tlkm 272 bmri 1067 arto 38442 asii 2100 tpia 468 emtk 9571 unvr 4150 dcii 1113810,Netral
bukan bitcoin altcoin mulai menggeliat hari ini,Positif
ihsg dibuka lanjut sumringah balik lagi ke level 7300,Positif
laporan keuangan dan rekomendasi saham bmri 2024,Netral
siapsiap 3 bank besar mau bagi dividen ini kisikisinya,Positif
4 raja media ri bertarung politik siapa yang paling kaya,Netral
hadapi ketidakpastian komisi xi dpr rapat intensif dengan bi lps,Netral
mobilnya dipakai prabowo ini pemilik saham pindad,Netral
asing diamdiam kompak borong saham tambang emas ri kala ihsg merah,Positif
ihsg balik arah jadi merana saham perbankan raksasa biang keladinya,Negatif
waspada trump dilantik mimpi dunia kandas,Netral
buang struk atm sembarangan gak bahaya tah,Netral
lewati target inklusi keuangan ri tembus 887,Positif
daya beli masyarakat turun xl axiata excl keluarin jurus ini,Negatif
emiten film manoj punjabi bukukan laba rp 103 miliar di q32024,Positif
kinerja saham bankbank besar seperti himbara dan pt bank central asia tbk bbca kian berkibar,Positif
bagi gan buat 1 lot byan,Positif
dah lama ga cek aplikasi saham baru ngeh gue punya saham unilever ngeboikot produk2nya eh tapi malah masih punya sahamnya mau w jual aja besok gpp jual rugi soalnya saham unvr sempet terjun bebas krn performance mreka kurang ok sih ditambah boikot jadi yok lanjut boikot💪,Negatif
ihsg diprediksi bangkit saham tlkm hingga bbri jadi rekomendasi katadata,Positif
ace hardware ganti merek jadi azko,Netral
wall street dibuka bergairah lagi nasdaq dekati 18000an,Positif
techno9 nine siap diakuisisi perusahaan tambang singapura rp33 t,Netral
kisah tukang becak kaya mendadak ketiban cuan rp50 m dalam semalam,Netral
mengerikan nih bener bener wonderfull company wkwk selain ini apa ya yang bisa jadi wonderfull company di sektor bank bmri mungkin atau bbri ya,Positif
bank bangkrut di ri bertambah jadi 17 ini yang terbaru,Negatif
di luar itu salah satu bisnis asii yang overperform itu add di sektor keuangan salah satu bisnis yang paling underperformnya di perkebunan sawit aali jadi gimana nasib saham asii selanjutnya,Negatif
laporan keuangan kuartal iii 2023 pt chandra asri petrochemical tbk tpia telah dipublikasikan pendapatan tpia menyusut 1464 dan laba bersih yang diatribusikan kepada pemilik entitas induk anjlok 8083 dibandingkan dengan kuartal iii 2022,Negatif
indeks bisnis27 ditutup menguat dipimpin saham bbri inkp dan tpia,Positif
suspensi dibuka saham dnet terbang lagi awas nyangkut,Positif
fitch tahan rating kredit ri di bbb bos bi buka suara,Netral
belajar dari habibie sukses buat dolar rp 16800 jadi rp 6550,Netral
diterpa kasus korupsi bjb bjbr beri sinyal tetap bagi dividen jumbo,Positif
erick thohir sebut danantara warisan bagi anak cucu,Netral
rekomendasi analis untuk saham asii di tengah penurunan dividen,Negatif
menanti data cadangan devisa ri mampukah rupiah balik arah,Netral
ya market cap mah bisa digoreng aset mana bisa di goreng itu namanya fundamental aset bren jg ga ada 30nya telkom dan asii terbang karna ud overpriced pas ipo dan ditambah digoreng bandar mg jadi dah terbang 😅,Negatif
ihsg gak jadi happy weekend tertekan kinerja saham blue chip,Negatif
saham bank mandiri bmri mencapai level tertinggi sepanjang masa yakni rp 6125 setelah dilakukan stock split pada tanggal 5 oktober 2023,Positif
warga ri ramairamai klaim asuransi kesehatan perusahaan nombok,Negatif
laba anjlok 50 saham singapore airlines turun tajam 6,Negatif
nasib rupiah hari ini tertuju pada keputusan bank indonesia,Netral
pasar kripto tengah bullish kapan waktu yang tepat untuk beli,Netral
syarat nasabah prioritas brimandiribnibca siapkan saldo segini,Netral
danantara diluncurkan besok ini poinpoin penting bpi di uu bumn,Netral
ihsg diproyeksi menguat menguji harga 6750 pada perdagangan hari ini selasa 472023 saham goto unvr indy dan ptba berpotensi cuan,Positif
genjot esg ini rapor portofolio berkelanjutan bni bbni,Netral
terbaru syarat dan tata cara pengajuan pinjaman kur bri 2024,Netral
ihsg dibuka loyo lagi usai bps umumkan data inflasi,Negatif
bei kaji penyesuaian metode fca ini alasannya,Netral
daftar terbaru 10 orang terkaya ri ada yang hartanya lompat rp96 t,Netral
15 buat budget makan kenyang deh 15 buat dihabisin dijudi buat beliin saham bca mah dah pasti cuan,Positif
ini alasan bukalapak buka tutup lapak jualan online,Netral
ini dia pemilik pacific place mal dan hotel mewah jakarta,Netral
fenomena di ri banyak anak muda pengangguran nunggak pinjol,Netral
robert kiyosaki ungkap harga bitcoin bakal meledak ke segini,Netral
ojk rombak 4 pejabat di bidang pasar modal hingga bank,Netral
barter saham bmri 2 lot 🙏,Positif
rusia dan opec bikin harga minyak membara,Negatif
andai bpk beli bbri atau tlkm baru belajar saham jgn langsung duit banyak apalagi beli warant nya pelajari dulu,Netral
bi tahan suku bunga acuan asing net sell jumbo rp113 t,Negatif
raja lepas lagi 14498 juta saham ratu untuk apa,Netral
kevin aluwi lepas seluruh saham seri a goto cuan ratusan miliar,Netral
negosiasi israelhamas masih alot harga minyak dunia mendingin,Negatif
ada saham bank tibatiba turun 17,Negatif
saham tlkm masih oke punya nih sepertinya,Positif
ribuan driver ojol demo hari ini saham goto bagaimana,Netral
pemain terbesarnya itu indihome marginnya ketinggian tembus 50 andai dicukupin 25 aja ada tambahan budget 25x28t 7t utk upgrade perangkatekspansi coverage yg bisa merubah arah strategi tlkm pada skala itu hanya pemegang saham pengendali yaitu,Netral
pos indonesia bakal jadi holding bumn logistik ini rencananya,Netral
banyak warga terjerat ini sejarah berdirinya pinjol dan masuk ke ri,Netral
opec gagal kontrol produksi harga minyak dunia ambruk nyaris 5,Negatif
ptpp kejar target pendapatan rp 32 triliun tahun 2024,Positif
kisah keruntuhan dinasti bisnis salim setelah 3 dekade berjaya,Netral
bos ojk blakblakan soal 4 jurus dalam mengawasi asuransi ri,Netral
gak muluk² mas emas murni 10 gram dan 10 lot saham bbca dibayar tunai,Positif
setoran pajak anjlok bankir ungkap efek domino ngeri,Negatif
ojk kini punya wewenang minta bank sesuaikan bunga kredit,Netral
bpr sekarang bisa ipo tapi harus penuhi syarat ini,Netral
dorong pertumbuhan dpk bank mega syariah incar nasabah tajir,Positif
lengkap simak cara syarat pengajuan kur bri 2025,Netral
orang terkaya ri borong lagi saham byan rp2124 miliar,Positif
20 bumn ri ini masuk daftar 500 perusahaan besar di asia,Netral
usai terbang tinggi harga minyak dunia kembali nyungsep,Negatif
dongkrak pendapatan hatm siapkan sejumlah strategi,Positif
harga sahamnya meroket 1021 laba bren cuma naik 053,Netral
hotman paris ungkap kronologi gugatan cmnp ke emiten hary tanoe bhit,Netral
harga batu bara turun laba itmg jeblok 58 di semester i2024,Negatif
bos lps sebut pertumbuhan tabungan seret ini penyebabnya,Negatif
harta taipan terkaya dunia naik 2 kali lipat jadi rp 222 ribu triliun,Netral
telkom tlkm menjalankan strateginya untuk memastikan pertumbuhan yang berkelanjutan sementara itu harga saham tlkm dinilai masih murah,Positif
ihsg diprediksi menguat saham asii hingga indf direkomendasikan,Positif
penjelasan ilmiah tuyul tak curi uang di bank,Netral
ceo ditahan gegara sengketa pajak tambang emas ini bayar rp 252 t,Negatif
2025 ekspor umkm bri bbri ditarget rp 15 t,Positif
ihsg loyo lagi sektor dan saham ini biang keladinya,Negatif
punya aset jumbo danantara masuk 10 dana abadi terbesar di dunia,Netral
dibuka merah menyala ihsg ditutup naik tipis ke 774451,Positif
rupiah perkasa lagi dolar turun ke rp15100,Positif
top gainer by change inps rp800 bnli rp500 heal rp150 tpia rp150 dan soho rp135,Positif
bri dinobatkan jadi tempat kerja terbaik oleh lembaga ini,Positif
untuk saham top gainer amp top loser hari ini top gainer edge rp 18875 475 fish rp 6625 425 byan rp 19150 275 top loser ptro rp 5450 400 dcii rp 35750 250 isat rp 7425 250,Netral
mantap laba bersih rukun raharja raja naik 60 di kuartal ii2024,Positif
alasan dhe 100 wajib simpan di ri biar rupiah tak gampang goyang,Netral
hasil rupst fif laba naik 294 dan angkat bos baru,Positif
bursa asia kompak dibuka di zona merah siaga satu untuk ihsg,Negatif
